eLife_ID,Count.number.of.answers,Collector.ID,Start_Date,End_Date,Time.to.complete,Time,Pace,Provided_Support,Not_ProvidedSupport,Why_NoSupport_NoResponsibility,Why_NoSupport_Invasive,Why_NoSupport_NoNeed,Why_NoSupport_Difficult,Why_NoSupport_Know,Why_NoSupport_Time,Why_NoSupport_SomeoneElse,Why_NoSupport_Qualified,Why_NoSupport_Timing,Why_NoSupport_OwnMH,Why_NoSupport_Politics,Why_NoSupport_Unsure,Why_NoSupport_PNTA,Why_NoSupport_Other,Supporter_CareerStage,Supporter_Officially,Supporter_MH,Supporter_NumberReceivers,Supporter_Country,Supporter_Country_Typos,Receiver_CareerStage,Receiver_CareerStage_Other,Receiver_MH_Perfectionism,Receiver_MH_BurnOut,Receiver_MH_Depression,Receiver_MH_LowSE,Receiver_MH_Anxiety,Receiver_MH_Sleep,Receiver_MH_Panic,Receiver_MH_Suicide,Receiver_MH_SelfHarm,Receiver_MH_Bereavement,Receiver_MH_Substance,Receiver_MH_Eating,Receiver_MH_ADHD,Receiver_MH_Bipolar,Receiver_MH_PTSD,Receiver_MH_Personality,Receiver_MH_Unsure,Receiver_MH_PNTA,Receiver_MH_Other,Receiver_MHCauses_Progress,Receiver_MHCauses_Workload,Receiver_MHCauses_Conflict,Receiver_MHCauses_Bullying,Receiver_MHCauses_Isolation,Receiver_MHCauses_Homesick,Receiver_MHCauses_Funding,Receiver_MHCauses_Admin,Receiver_MHCauses_Sexual,Receiver_MHCauses_Racism,Receiver_MHCauses_Physical,Receiver_MHCauses_MHInstitution,Receiver_MHCauses_NonMHInstitution,Receiver_MHCauses_NotAcademia,Receiver_MHCauses_NotSure,Receiver_MHCauses_PNTA,Receiver_MHCauses_Other,Receiver_MHCauses_Other_Dummy,Receiver_ProfessionalHelp,Receiver_Missing_Personal,Receiver_Missing_Peers,Receiver_Missing_Managers,Receiver_Missing_Institutions,Receiver_Missing_Pro,Receiver_Missing_OutPro,Receiver_Missing_Other,Lenght_Support,Supporter_Actions_OpenUp,Supporter_Actions_Resources,Supporter_Actions_HelpResources,Supporter_Actions_Emotional,Supporter_Actions_Advice,Supporter_Actions_Work,Supporter_Actions_Personal,Supporter_Actions_Crisis,Supporter_Actions_Adjustments,Supporter_Actions_Advocacy,Supporter_Actions_Unsure,Supporter_Actions_PNTA,Supporter_Actions_Other,Supporter_Regrets,Comfortable_withMH,Confident_withMH,Impact_Draining,Impact_Time,Impact_Work,Impact_Personal,Impact_Rewarding,Impact_PositiveDifference,Impact_Beacon,FiveWords,FiveWords_Recoded,Support_Institution,Support_Colleagues,Support_Personal,Support_Receiver,Support_Emotional_No,Support_Emotional_NoFind,Support_Emotional_Institution,Support_Emotional_Colleagues,Support_Emotional_Personal,Support_Emotional_Unsure,Support_Emotional_PNTA,Support_Emotional_Other,Support_Practical,Support_Practical_Other,Advice_Colleagues,Advice_Personal,Advice_Communities,Advice_Written,Advice_Training,Advice_Professionals,Advice_Other,Main_Barriers_NotAvailable,Main_Barriers_NoFind,Main_Barriers_Time,Main_Barriers_Financial,Main_Barriers_NotUseful,Main_Barriers_NoPb,Main_Barriers_Other,Advice_Needed,Advice_Useful,All_Age,All_Gender,All_Gender_Other,All_Minority_No,All_Minority_Ethnicity,All_Minority_Gender,All_Minority_Sex,All_Minority_Disability,All_Minority_SES,All_Minority_Unsure,All_Minority_PNTA,All_Minority_Other,Minority_NoGender_Recoded,All_CurrentRole,All_CurrentRole_Other,All_ResearchField,All_ResearchField_Other,All_Competitiveness,All_ResearchCulture,All_MH,All_UnderstandingMH,Consent_Share,All_Comments,Receiver_CareerStage_clean,Why_NoSupport_Other_Dummy,Why_NoSupport_Answered_Sum,Why_NoSupport_Answered_YN,Receiver_MH_Other_Dummy,Receiver_MH_Answered_Sum,Receiver_MH_Answered_YN,Receiver_Missing_Other_Dummy,Receiver_Missing_Answered_Sum,Receiver_Missing_Answered_YN,Supporter_Actions_Other_Dummy,Supporter_Actions_Answered_Sum,Supporter_Actions_Answered_YN,Support_Emotional_Other_Dummy,Support_Emotional_Answered_Sum,Support_Emotional_Answered_YN,Support_Practical_Other_Dummy,Support_Practical_Answered_Sum,Support_Practical_Answered_YN,Advice_Colleagues_Other_Dummy,Advice_Colleagues_Other,Main_Barriers_Other_Dummy,Main_Barriers_Answered_Sum,Main_Barriers_Answered_YN,All_Gender_Other_Dummy,All_Gender_Answered_Sum,All_Gender_Answered_YN,All_Minority_Other_Dummy,All_Minority_Answered_Sum,All_Minority_Answered_YN,All_CurrentRole_Other_Dummy,All_CurrentRole_Answered_Sum,All_CurrentRole_Answered_YN,All_ResearchField_Other_Dummy,All_ResearchField_Answered_Sum,All_ResearchField_Answered_YN,Supporter_CareerStage_clean,All_Gender_clean,All_CurrentRole_clean
1432,58,248048758,29/10/19 16:27,29/10/19 16:36,00:09:40,580,10,2,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,,6,2,2,2,,,1,,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,NA,NA,1,1,1,NA,,2,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,,,3,2,5,3,3,4,4,4,3,,,1,2,3,3,NA,NA,NA,1,1,NA,NA,,3,,3,4,5,4,2,2,,1,NA,NA,NA,NA,NA,,,,3,3,,1,1,NA,NA,NA,NA,NA,NA,,2,7,,5,,5,4,5,4,2,"scientific societies (ASCB, ISSCR, etc.) may consider providing some advice/service.",1,0,2,1,0,4,1,0,3,1,0,4,1,0,2,1,0,3,1,NA,NA,0,1,1,0,3,1,0,2,1,0,7,1,0,5,1,6,3,7
1433,49,248048758,29/10/19 16:27,29/10/19 16:34,00:06:59,419,8.55,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,6,2,3,2,United States,USA,3,and a staff scientist who is my partner,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,,,3,NA,NA,NA,NA,1,NA,,5,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,,,2,2,5,5,4,3,3,3,3,,,1,1,3,4,NA,NA,NA,NA,NA,1,NA,,3,,2,4,1,2,2,2,,NA,1,NA,NA,NA,NA,,,,3,3,,1,NA,NA,NA,NA,NA,NA,NA,,1,6,,NA,,4,1,3,2,1,,3,0,0,0,0,2,1,0,1,1,0,4,1,0,1,1,0,3,1,NA,NA,0,1,1,0,3,1,0,1,1,0,6,1,0,0,0,6,3,6
1434,50,248048758,29/10/19 15:11,29/10/19 17:12,02:00:27,7227,144.54,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,7,2,2,2,USA,USA,3,,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,Comparing self to friends who were making progress,1,3,NA,1,NA,NA,1,NA,,3,NA,1,1,1,1,1,NA,NA,1,NA,NA,NA,,,4,4,5,5,5,5,2,2,5,"Frustrating, draining, unappreciated",Frustrating draining unappreciated,2,4,4,1,NA,1,NA,NA,NA,NA,NA,,2,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,3,3,,NA,1,NA,NA,NA,NA,NA,NA,,2,7,,5,,5,3,5,3,2,"I am a PI, but I was fortunate to have been trained as a peer crisis counselor in college. This is the only way that I have any information on how to try to help those struggling with mental health issues. Since becoming a PI, I have supported a few different individuals at different times, and there are resources at my institution that we take advantage of. That being said, the specific situation I have used to answer this poll was difficult and frustrating for me. Over almost 3 years, I did my best to make sure the person was getting help from peer groups and professional counselors. I gave them paid leave, extra time off (weeks at a time), and I paid them for time spent in support groups and seeing counselors (this was explicitly discussed). Based on what they told me would be helpful, I lessened and simplified the work and had frequent meetings that included positive feedback and discussions about how they were doing with respect to their mental health. Yet I know that this person (who has since left the lab) actively complains about how unsupportive academia is. This is disappointing for me, and I just want this person to get the help they need.",3,0,0,0,0,4,1,0,2,1,0,6,1,0,1,1,0,2,1,NA,NA,0,0,0,0,3,1,0,1,1,0,7,1,0,5,1,7,3,7
1435,16,248048758,29/10/19 16:24,29/10/19 16:29,00:04:49,289,18.06,1,3,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,4,3,,NA,1,NA,NA,NA,NA,NA,NA,,2,6,,5,,5,5,5,4,2,,NA,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,3,1,0,1,1,0,6,1,0,5,1,NA,3,6
1436,12,248048758,29/10/19 16:24,29/10/19 16:27,00:03:13,193,16.08,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,3,1,,1,NA,NA,NA,NA,NA,NA,NA,,1,11,,12,,4,5,5,4,2,"Workplace bullying can be incredibly damaging, especially when perpetrated by supervisors and managers. Tackling this problem is everyone_„_s responsibility.",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1,1,0,1,1,0,11,1,0,12,1,NA,1,11
1437,52,248048758,29/10/19 16:24,29/10/19 16:29,00:05:27,327,6.29,3,3,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,,6,2,2,2,USA,USA,3,,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,1,NA,NA,NA,NA,1,,3,1,1,NA,1,1,1,1,NA,1,1,NA,NA,,,5,3,5,5,1,5,5,5,5,"Necessary, draining, complicated, exhausting, rewarding",Necessary draining complicated exhausting rewarding,3,3,5,4,NA,1,NA,NA,NA,NA,NA,,2,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,3,1,,1,NA,NA,NA,NA,NA,NA,NA,,1,7,,5,,5,2,5,4,2,,3,0,2,1,0,3,1,0,2,1,0,8,1,0,1,1,0,2,1,NA,NA,0,0,0,0,1,1,0,1,1,0,7,1,0,5,1,6,1,7
1438,53,248048758,29/10/19 16:20,29/10/19 16:32,00:12:45,765,14.43,3,3,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,,4,1,1,1,United States,USA,4,,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,5,NA,NA,NA,NA,NA,NA,Institutional oversight of supervisors,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,,2,1,5,3,1,2,3,3,2,"Awkward, difficult, powerless",Awkward difficult powerless,1,4,4,5,NA,NA,NA,NA,NA,1,NA,,3,,3,1,4,4,2,2,,1,1,NA,NA,NA,NA,,What are the realistic procedures and outcomes for conflict resolution between a postdoc and their PI?,,3,1,,1,NA,NA,NA,NA,NA,NA,NA,,1,4,,5,,4,4,4,2,2,,4,0,3,1,0,4,1,1,1,1,0,1,1,0,1,1,0,3,1,NA,NA,0,2,1,0,1,1,0,1,1,0,4,1,0,5,1,4,1,4
1439,54,248048758,29/10/19 16:24,29/10/19 16:37,00:13:09,789,14.61,3,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,,4,1,1,2,Malaysia,Malaysia,3,,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,1,NA,1,NA,NA,NA,,3,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,,,5,5,3,4,2,2,5,5,5,"Learning, listening, supporting, positive, helping",Learning listening supporting positive helping,2,4,4,5,NA,1,NA,NA,NA,NA,NA,,3,,3,2,4,2,2,4,,NA,NA,1,1,1,NA,,,,3,1,,1,NA,NA,NA,NA,NA,NA,NA,,1,6,,5,,5,5,3,4,2,,3,0,1,1,0,2,1,0,2,1,0,5,1,0,1,1,0,3,1,NA,NA,0,3,1,0,1,1,0,1,1,0,6,1,0,5,1,4,1,6
1440,53,248048758,29/10/19 16:23,29/10/19 16:29,00:06:33,393,7.42,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,4,1,2,1,Uniter states,USA,3,,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,NA,1,1,NA,NA,NA,,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,,4,2,5,1,1,1,4,4,1,,,1,1,4,5,1,NA,NA,NA,NA,NA,NA,,3,,1,1,1,1,2,2,,1,1,NA,1,NA,NA,,,,2,3,,NA,NA,NA,NA,NA,1,NA,NA,,2,4,,5,,5,5,5,1,2,,3,0,0,0,0,2,1,0,2,1,0,2,1,0,0,0,0,3,1,NA,NA,0,3,1,0,3,1,0,1,1,0,4,1,0,5,1,4,3,4
1441,42,248048758,29/10/19 16:23,29/10/19 16:31,00:08:24,504,12,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8,2,1,1,USA,USA,4,,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Massive uncertainty about their future as they apply for faculty positions,1,4,NA,NA,NA,NA,1,NA,,4,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,,,4,3,4,3,2,4,4,4,2,,,2,4,4,5,1,NA,NA,NA,NA,NA,NA,,1,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,4,1,,1,NA,NA,NA,NA,NA,NA,NA,,1,8,,5,,4,3,5,4,2,,4,0,0,0,0,2,1,0,1,1,0,3,1,0,0,0,0,1,1,NA,NA,0,0,0,0,1,1,0,1,1,0,8,1,0,5,1,8,1,8
1442,18,248048341,29/10/19 16:23,29/10/19 16:24,00:01:52,112,6.22,1,3,NA,1,NA,1,1,NA,NA,1,NA,1,NA,NA,NA,,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,2,3,,NA,NA,NA,1,NA,1,NA,NA,,2,6,,5,,4,3,5,4,2,,NA,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,3,1,0,2,1,0,6,1,0,5,1,NA,3,6
1443,59,248048758,29/10/19 16:20,29/10/19 16:33,00:12:37,757,12.83,3,3,NA,1,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,,3,1,1,1,Switzerland,Switzerland,3,,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,1,NA,1,1,NA,NA,,1,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,,,1,2,4,3,1,3,4,3,4,"I didn‘‰t really know what to do, how to help Frightening",I didn‘‰t really know what to do how to help Frightening,1,4,6,2,1,NA,NA,NA,NA,NA,NA,,3,,3,5,1,5,5,2,The difficulty during PhD projects is that this period of work is ill-covered by any kind of working laws and the dependencies on supervisors/institutions etc. is very high. Meaning that available help was usually not tailored to the case.,NA,NA,NA,NA,1,NA,,"Talking, outlining options",Discussion with other colleagues,2,1,,1,NA,NA,NA,NA,NA,NA,NA,,1,4,,12,,5,3,3,3,2,,3,0,5,1,0,2,1,0,3,1,0,4,1,0,0,0,0,3,1,NA,NA,0,1,1,0,1,1,0,1,1,0,4,1,0,12,1,3,1,4
1444,53,247890590,29/10/19 16:18,29/10/19 16:40,00:21:53,1313,24.77,3,5,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,,9,1,3,1,usa,USA,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"I believe she has a serious mood disorder, she is periodically deeply depressed and/or psychotic (delusions/paranoia).",NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,,,1,1,NA,NA,NA,NA,NA,,5,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,,,2,3,4,2,1,3,1,2,1,"hopeless, sad, frustrating, repeating, neverending",hopeless sad frustrating repeating neverending,6,6,6,5,1,NA,NA,NA,NA,NA,NA,,3,,1,1,1,5,1,1,,NA,NA,NA,NA,NA,NA,,,,3,1,,1,NA,NA,NA,NA,NA,NA,NA,,1,9,,18,,5,2,5,4,2,"The fact that so many of us are so completely isolated, far away from family and friends, makes finding support very difficult or even maybe impossible depending on the person. My old friend that I have been ""supporting"" for years and years, she never seeks any help but for talking to me on the phone, despite my encouragement, and she denies having the problems that she has (she is periodically psychotic). Aside from romantic attachments she has no other close friends and does not communicate her problems with her family (who are all abroad). All I can do is talk to her, and I have no choice because I feel that otherwise she has no one else.",4,0,3,1,1,2,1,0,1,1,0,4,1,0,0,0,0,3,1,NA,NA,0,0,0,0,1,1,0,1,1,0,9,1,0,18,1,9,1,9
1446,57,248048758,29/10/19 16:18,29/10/19 16:24,00:05:43,343,6.02,4,4,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,,4,1,2,2,USA,USA,4,,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,,,1,NA,1,1,1,1,1,,5,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,,,5,4,5,5,5,1,3,5,5,,,1,4,3,5,1,NA,NA,NA,NA,NA,NA,,2,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,2,1,,1,NA,NA,NA,NA,NA,NA,NA,,1,4,,5,,5,5,5,4,1,,4,0,3,1,0,4,1,0,5,1,0,4,1,0,0,0,0,2,1,NA,NA,0,0,0,0,1,1,0,1,1,0,4,1,0,5,1,4,1,4
1447,56,248048758,29/10/19 16:17,29/10/19 16:40,00:23:02,1382,24.68,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I provided support but felt it was not sufficient for their needs,9,2,1,2,UK,UK,9,,NA,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,,,3,NA,NA,NA,NA,1,NA,,1,1,1,NA,1,1,NA,1,NA,1,1,NA,NA,,,5,4,5,4,3,5,4,4,5,"challenging, worrying, in this instance ultimately rewarding,",challenging worrying in this instance ultimately rewarding,2,4,3,4,NA,1,NA,NA,NA,NA,NA,"This was the major problem, when the problem escalated to talk of suicide I needed to find a safe place for this person - the institution was unable to help me do this.",3,,4,1,1,3,2,3,,NA,NA,NA,NA,1,NA,,Access to professional support for the person once it was clear they were at risk,,5,3,,1,NA,NA,NA,NA,NA,NA,NA,,1,8,,5,,5,3,4,5,2,,9,1,1,1,0,4,1,0,1,1,0,7,1,1,2,1,0,3,1,NA,NA,0,1,1,0,3,1,0,1,1,0,8,1,0,5,1,9,3,8
1448,57,248048758,29/10/19 16:16,29/10/19 17:14,00:58:39,3519,61.74,3,3,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,1,2,,,3,,NA,NA,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,A definitive diagnosis was never provided up to this moment but likely to be schizophrenia. He's taking antipsychotic medications.,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,personal issues,1,3,NA,NA,NA,NA,NA,NA,Early detection of symptoms failed. Likely because the border between normal and abnormal behavior is difficult to perceive.,5,NA,NA,1,1,1,NA,1,1,NA,1,NA,NA,"Upon request from his mother who lives abroad, I went to his house in the middle of a crisis, called 911 and made arrangements for compulsive internment. I then followed up closely for the next two weeks while in the psychiatric ward and made the bridge between him and medical staff. Language was a barrier and I speak his mother language.",I wish I had detected the signs of a real pathology earlier. And I wish I would have offered help earlier when he was struggling with personal issues that may have help triggering the first crisis.,4,2,5,5,4,5,3,5,3,"Awful, dreadful, powerless feeling",Awful dreadful powerless feeling,3,3,5,5,NA,NA,NA,NA,1,NA,NA,"It would have been nice to have professional support for myself, it was a very heavy situation.",3,,2,4,3,3,2,2,"Due to the stigma of mental illness the situation was not disclosed to other members of the lab so I felt alone on my role. Only the PI and the department head were aware, both were helpful, understanding and sympathetic. At the institutional level, they did offer the student all possible help, including taking time off, postponing thesis deadlines, etc. I didn't think of asking for any help or support to myself. I am sure they would have provided it.",NA,NA,1,NA,NA,NA,"I didn't think at the time that I needed any resources, aside from searching online for information.",,,3,3,,1,NA,NA,NA,NA,NA,NA,NA,,1,0,Managing clinical research at a main children hospital,5,,3,3,4,3,2,"Most people I know struggling with mental health do hide it well. It is difficult to be sure of what is a personality trait or a sign of distress. Sometimes just being present and showing interest, and being available to listen may help. Empathy helps. And sometimes, on occasion, some people may feel relieved by having support to their decision of leaving a stressful environment such as academia, rather then being pushed to hold on.",3,0,3,1,1,7,1,1,1,1,1,7,1,1,2,1,0,3,1,NA,NA,1,2,1,0,3,1,0,1,1,1,1,1,0,5,1,NA,3,14
1449,45,248048758,29/10/19 16:14,29/10/19 16:24,00:10:14,614,13.64,3,4,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,,8,1,1,2,France,France,6,,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a dream of getting an academic position,1,3,NA,NA,NA,NA,NA,NA,"just regular training (how to treat conflicts, how to deal with pressure, etc)",2,NA,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,,,3,4,5,5,3,4,4,4,5,,,1,3,5,4,NA,NA,NA,1,1,NA,NA,,2,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,5,3,,NA,NA,1,NA,NA,NA,NA,NA,,NA,8,,17,,5,5,4,5,2,"peaople suffereing mental health do not always accept help. They don't think they do need to be helped. This is our role to let go when this is the case and not be drowned, but this is not easy when the person is fragile.",6,0,3,1,0,2,1,1,1,1,0,4,1,0,2,1,0,2,1,NA,NA,0,0,0,0,3,1,0,1,1,0,8,1,0,17,1,8,3,8
1450,12,248048758,29/10/19 16:14,29/10/19 16:16,00:01:44,104,8.67,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,3,3,,1,NA,NA,NA,NA,NA,NA,NA,,1,4,,5,,5,2,5,5,2,,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,3,1,0,1,1,0,4,1,0,5,1,NA,3,4
1451,51,248048758,29/10/19 16:13,29/10/19 16:27,00:13:47,827,16.22,3,3,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,6,2,1,1,UK,UK,3,,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,4,NA,NA,NA,NA,NA,NA,"I actually think the person received support both from the institute, home and health professionals",3,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,,,2,2,4,4,4,3,4,5,3,,,5,4,4,5,NA,NA,NA,1,1,NA,NA,,4,,4,4,1,2,2,2,,NA,NA,1,NA,NA,NA,,,,4,3,,1,NA,NA,NA,NA,NA,NA,NA,,1,7,,5,,3,2,5,3,2,,3,0,2,1,0,2,1,1,1,1,0,3,1,0,2,1,0,4,1,NA,NA,0,1,1,0,3,1,0,1,1,0,7,1,0,5,1,6,3,7
1452,63,248048758,29/10/19 16:13,29/10/19 16:29,00:15:36,936,14.86,4,3,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,,9,1,3,2,FRANCE,France,3,#NAME?,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,,5,NA,NA,1,NA,1,NA,,3,1,NA,1,1,1,1,1,1,1,NA,NA,NA,,,3,4,5,5,4,4,3,4,5,,,1,4,4,5,NA,NA,NA,NA,1,NA,NA,,0,everybody needs it,4,4,5,2,2,2,,NA,NA,1,NA,NA,NA,,,,3,3,,1,NA,NA,NA,NA,NA,NA,NA,,1,9,,5,,5,5,4,4,2,,3,0,3,1,0,5,1,0,2,1,0,8,1,0,1,1,1,1,1,NA,NA,0,1,1,0,3,1,0,1,1,0,9,1,0,5,1,9,3,9
